,CompanyName,Date,Title,level,overall_news_score,negative_score,positive_score,neutral_score,compound_score,final_tag,Close,final_tag_stock4,final_tag_bert,final_tag_stock_level,final_tag_vader_level,final_tag_bert_level,final_tag_bert1,final_tag_bert_level1
756,ASIAN PAINTS LTD,2022-09-16,jsw paints may approach nclat asian paints dissatisfy cci order jsw appeal cci clean chit asian paints jsw appeal cci clean chit asian paints jsw appeal cci clean chit asian paints jsw appeal cci clean chit asian paints jsw paints says reviewing cci order complaint asian paints jsw paints says reviewing cci order complaint asian paints jsw paints says reviewing cci order complaint asian paints,5,0.28884804248809814,0.126,0.139,0.735,0.25,positive,3322.55,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
757,ASIAN PAINTS LTD,2022-09-19,market live sensex nifty50 trade flat asian paints ultratech drop two market live sensex nifty50 trade flat asian paints ultratech drop two market live sensex nifty50 trade flat asian paints ultratech drop two stock market live indices flat ultratech asian paints slip ongc gains stock market live indices flat ultratech asian paints slip ongc gains mint stock market live indices flat ultratech asian paints slip ongc gains mint stock market live indices flat sensex one hundred and fifty pts asian paints slips stock market live indices flat sensex one hundred and fifty pts asian paints slips mint stock market live indices flat sensex one hundred and fifty pts asian paints slips mint market live sensex nifty50 volatile asian paints ultratech slip two stock market live indices flat ultratech asian paints slip ongc gains mint stock market live indices flat ultratech asian paints slip ongc gains thought experiment asian paints stock market live indices flat ultratech asian paints slip ongc gains,2,0.29218167066574097,0.037,0.084,0.879,0.7964,positive,3316.25,NEGATIVE,NEGATIVE,2,1,2,NEGATIVE,2
758,ASIAN PAINTS LTD,2022-09-23,"five hundred thousand, eight hundred and twenty - disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011",5,0.23247811198234558,0.0,0.0,1.0,0.0,neutral,3395.25,POSITIVE,POSITIVE,1,3,1,POSITIVE,1
759,ASIAN PAINTS LTD,2022-09-26,stocks buy today september twenty-six maruti tata motors asian paints sun pharma among twenty shares recommende traders diary maruti tata motors asian paints sun pharma among twenty shares recommended profitable tra varun dubey buy asian paints delhivery sell bandhan bank manappuram finance traders diary maruti tata motors asian paints sun pharma among twenty shares recommended profitable tra stocks buy today september twenty-six maruti tata motors asian paints sun pharma among twenty shares recommende,4,0.3016796112060547,0.0,0.219,0.781,0.9349,positive,3438.05,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
760,ASIAN PAINTS LTD,2022-09-27,"hul asian paints five stocks withstood recent sell-off rise more hul asian paints five stocks withstood recent sell-off rise more hul asian paints five stocks withstood recent sell-off rise more falling raw material prices aid margin expansion asian paints falling raw material costs aid margin expansion asian paints buy asian paints target price rs three thousand, five hundred and seventy-three icici direct trade spotlight asian paints avenue supermarts westlife development tuesday asian paints infosys hind copper more top stock tips mitessh thakkar sudarshan sukhani hul asian paints five stocks withstood recent sell-off rise more falling raw material costs aid margin expansion asian paints buy asian paints target price rs three thousand, five hundred and seventy-three icici direct rupee could fall 81-82 asian paints cipla hcl top buys october series manoj vayalar rupee could fall 81-82 asian paints cipla hcl top buys october series manoj vayalar trade spotlight asian paints avenue supermarts westlife development on trade spotlight asian paints avenue supermarts westlife development on buy asian paints target price rs three thousand, five hundred and seventy-three icici direct asian paints infosys hind copper more top stock tips mitessh thakkar sudarshan sukhani mitessh thakkar buy metropolis asian paints sell hindustan copper glenmark pharma falling raw material prices aid margin expansion asian paints falling raw material prices aid margin expansion asian paints falling raw material costs aid margin expansion asian paints",5,0.25781577825546265,0.043,0.033,0.924,-0.1027,negative,3470.65,POSITIVE,POSITIVE,1,2,1,POSITIVE,1
761,ASIAN PAINTS LTD,2022-09-28,asian paints nears 52-week high big deal axis bank stocks kept dealers busy mid-week navratri special religare broking asian paints long-term buy festive season asian paints nears 52-week high big deal axis bank stocks kept dealers busy mid-week asian paints gains three hits 8-month high hopes margin improvement asian paints gains three hits 8-month high hopes margin improvement navratri special religare broking asian paints long-term buy festive season asian paints stock hitsan 8-month high stocks buy today asian paints blue dart fin homes astral bhel among list twenty stocks pr kushal gupta buy safari industries torrent power asian paints sell hdfc bank navratri special religare broking asian paints long-term buy festive season asian paints gains three hits 8-month high hopes margin improvement,4,0.31870725750923157,0.0,0.28,0.72,0.9896,positive,3570.65,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
762,ASIAN PAINTS LTD,2022-09-29,"mitessh thakkar buy asian paints hindustan unilever divis sell itc share market live sensex nifty erase gains asian paints sheds three share market live sensex nifty fall asian paints titan lt decline share market news today live sensex swings seven hundred points volatile trade nifty sixteen thousand, eight hundred and fifty asian paints titan top drags share market news today live sensex slips two hundred and fifty points nifty breaks sixteen thousand, eight hundred asian paints techm titan top drags stock market live sensex sheds two hundred pts asian paints lags hindalco shines mint sensex nifty fall asian paints titan lt decline mid-day market update stock market live sensex sheds two hundred pts asian paints lags hindalco shines mint mint market live sensex nifty back green itc three asian paints five market live sensex nifty back green itc three asian paints five share market news today live sensex falls two hundred points nifty tests sixteen thousand, eight hundred asian paints hero motocorp bajaj auto among top drags market live updates indices near days low amid volatility asian paints hero motocorp top losers buy asian paints target price rs three thousand, five hundred and seventy-three icici direct buy asian paints target price rs three thousand, five hundred and seventy-three icici direct asian paints infosys hind copper more top stock tips mitessh thakkar sudarshan sukhani asian paints hul itc more top stock tips mitessh thakkar sudarshan sukhani asianpaint asian paints limited dividendfinancial results share market live sensex nifty erase gains asian paints sheds three share market live sensex nifty fall asian paints titan lt decline market live updates indices days low nifty sixteen thousand, eight hundred asian paints tech mahindra titan top sensex nifty fall asian paints titan lt decline mid-day market update share market news today live sensex slips two hundred and fifty points nifty breaks sixteen thousand, eight hundred asian paints techm titan top drags sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent share market news today live sensex nifty extend fall 7th session asian paints hero motocorp techm among top drags nykaa asian paints torrent pharma more key stocks moved september twenty-nine nykaa asian paints torrent pharma more key stocks moved september twenty-nine share market live sensex nifty erase gains asian paints sheds three share market live sensex nifty fall asian paints titan lt decline market live sensex red 800pts high asian paints tanks four market live updates indices near days low nifty around sixteen thousand, eight hundred asian paints tech mahindra titan market live updates indices near days low nifty around sixteen thousand, eight hundred asian paints tech mahindra titan market live updates indices days low nifty sixteen thousand, eight hundred asian paints tech mahindra titan top stock market live sensex sheds two hundred pts asian paints lags hindalco shines mint sensex nifty fall asian paints titan lt decline mid-day market update asian paints gains three hits 8-month high hopes margin improvement stock market live sensex sheds two hundred pts asian paints lags hindalco shines mint asian paints nears 52-week high big deal axis bank stocks kept dealers busy mid-week business news sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent market live sensex sheds 700pts high itc three asian paints five sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent asian paints nears 52-week high big deal axis bank stocks kept dealers busy mid-week market live sensex nifty marginally itc three asian paints dips five asian paints hul itc more top stock tips mitessh thakkar sudarshan sukhani- board meeting intimation consideration approval financial results company quarter half-year ended 30th september2022- record date payment interim dividend financial year ending 31st march2023 asianpaint the record date payment interim dividend declared tuesday 1st november2022 market live sensex red 750pts high asian paints tanks four market live updates indices near days low nifty around sixteen thousand, eight hundred and fifty asian paints tech mahindra top share market news today live sensex swings seven hundred points volatile trade nifty sixteen thousand, eight hundred and fifty asian paints titan top drags market live sensex red 800pts high asian paints tanks four market live sensex red 800pts high asian paints tanks four stock market live sensex sheds two hundred pts asian paints lags hindalco shines mint stock market live sensex sheds two hundred pts asian paints lags hindalco shines asian paints gains three hits 8-month high hopes margin improvement share market news today live sensex slips two hundred and fifty points nifty breaks sixteen thousand, eight hundred asian paints techm titan top drags sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent market live sensex nifty back green itc three asian paints five market live sensex nifty marginally itc three asian paints dips five sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent market live sensex nifty marginally itc three asian paints dips five market live updates indices near days low amid volatility asian paints hero motocorp top losers asian paints infosys hind copper more top stock tips mitessh thakkar sudarshan sukhani- corporate action-board consider dividend",2,0.29218167066574097,0.051,0.175,0.774,0.9987,positive,3384.8,NEGATIVE,NEGATIVE,2,1,2,NEGATIVE,2
763,ASIAN PAINTS LTD,2022-09-30,sensex slumps six hundred and fifty points days high asian paints dip forty-six per cent morning brief podcast paint wars asian paints jsw new coat competition share market news today live sensex nifty extend fall ahead rbi policy outcome asian paints tata motors among top drags share market news today live sensex nifty extend fall ahead rbi policy outcome asian paints tata motors among top drags share market news today live sensex nifty turn flat rbi hikes repo rate fifty bps asian paints adani ent tata motors among top drags asian paints shares slip seventeen record high heres indias largest home cor platform asian paints celebrates 7th anniversary brand new look big movers d-st investors cipla asian paints sparc big movers d-st investors cipla asian paints sparc big movers d-st investors cipla asian paints sparc big movers d-st investors cipla asian paints sparc morning brief podcast paint wars asian paints jsw new coat competition morning brief podcast paint wars asian paints jsw new coat competition share market news today live sensex nifty turn flat ahead rbi policy outcome asian paints adani ent tata motors among top drags share market news today live sensex nifty turn flat rbi hikes repo rate fifty bps asian paints adani ent tata motors among top drags asian paints shares slip seventeen record high heres share market news today live sensex nifty extend fall ahead rbi policy outcome asian paints tata motors among top drags share market news today live sensex nifty turn flat rbi hikes repo rate fifty bps asian paints adani ent tata motors among top drags big movers d-st investors cipla asian paints sparc asian paints shares slip seventeen record high heres,4,0.3016796112060547,0.07,0.191,0.739,0.9843,positive,3342.45,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
764,ASIAN PAINTS LTD,2022-10-04,asian paints continues support masterstroke painters steer challenging times,4,0.31870725750923157,0.0,0.381,0.619,0.5106,positive,3337.75,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
765,ASIAN PAINTS LTD,2022-10-07,"sell asian paints target price rs three thousand, two hundred and thirty kotak securities sell asian paints target price rs three thousand, two hundred and thirty kotak securities sell asian paints target price rs three thousand, two hundred and thirty kotak securities",4,0.3016796112060547,0.0,0.145,0.855,0.6808,positive,3343.7,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
766,ASIAN PAINTS LTD,2022-10-10,"market live sensex recoups 600pts low itc titan asian paints sag market live sensex recoups 600pts low itc titan asian paints sag market live sensex recoups 600pts low itc titan asian paints sag share market news today live sensex tanks seven hundred points nifty seventeen thousand, one hundred tata motors asian paints among top drags stock market live updates sensex tanks eight hundred points nifty nears seventeen thousand, one hundred idbi bank surges ten asian paints falls two share market news today live sensex tanks seven hundred points nifty seventeen thousand, one hundred tata motors asian paints among top drags share market news today live sensex tanks seven hundred points nifty seventeen thousand, one hundred tata motors asian paints among top drags stock market update sensex dips eight hundred and twenty-five points nifty seventeen thousand and sixty-five levels hdfc twins asian paints among top laggards market live sensex recoups 550pts low itc titan asian paints sag market live sensex recoups 550pts low itc titan asian paints sag stock market today ten october two thousand and twenty-two axis bank tcs make big gains asian paint titan among top laggards - stock market update sensex dips eight hundred and twenty-five points nifty seventeen thousand and sixty-five levels hdfc twins asian paints among top laggards market live sensex recoups 500pts low itc titan asian paints sag market live sensex recoups 500pts low itc titan asian paints sag stock market today ten october two thousand and twenty-two axis bank tcs make big gains asian paint titan among top laggards - axis bank tcs asian paints itc among top gainers losers market ends lower axis bank tcs asian paints itc among top gainers losers market ends lower stock market crash live updates sensex tanks eight hundred points nifty nears seventeen thousand, one hundred idbi bank surges ten asian paints falls two asianpaint the record date payment interim dividend declared tuesday 1st november2022 market live sensex recoups 550pts low itc titan asian paints sag market live sensex recoups 500pts low itc titan asian paints sag axis bank tcs asian paints itc among top gainers losers market ends lower",2,0.29218167066574097,0.108,0.12,0.772,0.4215,positive,3277.95,NEGATIVE,NEGATIVE,2,1,2,NEGATIVE,2
767,ASIAN PAINTS LTD,2022-10-11,"axis bank asian paints indusind nestle among top gainers losers market ends red axis bank asian paints indusind nestle among top gainers losers market ends red axis bank asian paints indusind bank nestle top gainers losers market ends red stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex today stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex today live stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex live stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two stock market live updates sensex sheds three hundred points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two stock market live updates sensex sheds five hundred points nifty nears seventeen thousand stocks gain asian paints jumps two axis bank asian paints indusind nestle among top gainers losers market ends red stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex today live stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex live stock market live updates sensex sheds three hundred points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex live stock market live updates sensex sheds three hundred points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two stock market live updates sensex sheds three hundred points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two axis bank asian paints indusind bank nestle top gainers losers market ends red sensex live stock market live updates sensex sheds two hundred and fifty points nifty nears seventeen thousand, two hundred stocks gain asian paints jumps two sensex today stock market live updates sensex sheds five hundred points nifty nears seventeen thousand stocks gain asian paints jumps two sensex today stock market live updates sensex sheds five hundred points nifty nears seventeen thousand stocks gain asian paints jumps two axis bank asian paints indusind bank nestle top gainers losers market ends red",4,0.31870725750923157,0.041,0.203,0.756,0.9972,positive,3298.7,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
768,ASIAN PAINTS LTD,2022-10-12,"market live sensex 300pts nifty holds seventeen thousand and fifty asian paints drl slip asian paints delta corp coal india more key stocks moved october twelve power grid axis bank asian paints dr reddys top gainers losers market ends higher power grid axis bank asian paints dr reddys top gainers losers market ends higher share market live sensex nifty erase gains adani enterprises asian paints bharti airtel fall asian paints q2 pat seen one thousand and sixty-six yoy rs twelve thousand, five hundred and two cr motilal oswal market live sensex 300pts nifty holds seventeen thousand and fifty asian paints drl slip asian paints delta corp coal india more key stocks moved october twelve market live sensex 300pts nifty holds seventeen thousand and fifty asian paints drl slip stocks buy diwali titan asian paints aditya birla fashion - check price targets sid ki sip stocks buy diwali titan asian paints aditya birla fashion - check price targets sid ki sip power grid axis bank asian paints dr reddys top gainers losers market ends higher asian paints pt raised inr3575 clsa",2,0.29218167066574097,0.051,0.105,0.844,0.765,positive,3248.2,NEGATIVE,NEGATIVE,2,1,2,NEGATIVE,2
769,ASIAN PAINTS LTD,2022-10-13,"decorative coatings market size grow usd one thousand, nine hundred and ninety-three bn akzo nobel nv asian paints ltd among key vendors - technavio hot stocks brokerages asian paints hcl tech wipro maruti biocon itc decorative coatings market size grow usd one thousand, nine hundred and ninety-three bn akzo nobel nv asian paints ltd among key vendors - technavio decorative coatings market size grow usd one thousand, nine hundred and ninety-three bn akzo nobel nv asian paints ltd among key vendors - technavio mitessh thakkar buy city union bank idfc sell havells india asian paints hot stocks brokerages asian paints hcl tech wipro maruti biocon itc decorative coatings market size grow usd one thousand, nine hundred and ninety-three bn akzo nobel nv asian paints ltd among key vendors - technavio decorative coatings market size grow usd one thousand, nine hundred and ninety-three bn akzo nobel nv asian paints ltd among key vendors - technavio hot stocks brokerages asian paints hcl tech wipro maruti biocon itc",3,0.24998661875724792,0.0,0.0,1.0,0.0,neutral,3209.0,NEGATIVE,POSITIVE,2,3,1,NEGATIVE,2
770,ASIAN PAINTS LTD,2022-10-14,infosys hdfc bank mm asian paints among top gainers losers market ends higher- compliances-reg thirty-nine three - details loss certificate duplicate certificate infosys hdfc bank mm asian paints among top gainers losers market ends higher infosys hdfc bank mm asian paints among top gainers losers market ends higher,5,0.2487480491399765,0.212,0.092,0.696,-0.8442,negative,3185.5,NEGATIVE,POSITIVE,2,2,1,POSITIVE,1
771,ASIAN PAINTS LTD,2022-10-17,mitessh thakkar buy federal bank gnfc sell mm asian paints q2 results week acc ril asian paints network18 axis bank economic times,2,0.29218167066574097,0.0,0.0,1.0,0.0,neutral,3197.6,POSITIVE,NEGATIVE,1,3,2,NEGATIVE,2
772,ASIAN PAINTS LTD,2022-10-18,asian paints q2fy23 results preview profit may surge seventy-six yoy margins likely expand - analyst s asian paints q2fy23 results preview profit may surge seventy-six yoy margins likely expand - analyst s q2fy23 preview asian paints revenue seen rs88700 million pat rs11630 million asian paints q2 preview profit may jump eighty yoy back price hikes market share gain asian paints q2 preview profit may jump eighty yoy back price hikes market share gain asian paints q2 preview profit may jump eighty yoy back price hikes market share gain,4,0.31870725750923157,0.0,0.324,0.676,0.986,positive,3225.85,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
773,ASIAN PAINTS LTD,2022-10-19,stocks buy today october nineteen bharti airtel asian paints samvardhana motherson pvr among twenty shares in asian paints steals spotlight ultra sheen campaign spread price quality invest high pe stocks like nestle asian paints hul price quality invest high pe stocks like nestle asian paints hul asian paints steals spotlight ultra sheen campaign spread asian paints earnings preview lower input costs price hikes may aid performance asian paints q2 preview price hikes market share gains drive sales pat traders diary bharti airtel asian paints samvardhana motherson pvr among twenty shares focus q2fy23 preview asian paints revenue seen rs88700 million pat rs11630 million asian paints says iss diwali bhi har ghar kuch kehta hai new ad asian paints q2 price hikes mkt share gains drive sales price quality invest high pe stocks like nestle asian paints hul stocks buy today october nineteen bharti airtel asian paints samvardhana motherson pvr among twenty shares in asian paints earnings preview lower input costs price hikes may aid performance q2fy23 preview asian paints revenue seen rs88700 million pat rs11630 million asian paints q2 two factors drive sales price quality invest high pe stocks like nestle asian paints hul itc asian paints tata consumer products bajaj finance q2 results today earning estimates asian paints q2 preview price hikes market share gains drive sales pat asian paints q2 preview price hikes market share gains drive sales pat asian paints q2 price hikes mkt share gains drive sales,4,0.3016796112060547,0.041,0.147,0.812,0.9705,positive,3212.75,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
